2017-08-11 16:10,8971.0
2017-08-11 16:15,9002.0
2017-08-11 16:20,8915.0
2017-08-11 16:25,8884.0
2017-08-11 16:30,8932.0
2017-08-11 16:35,8957.0
2017-08-11 16:40,8926.0
2017-08-11 16:45,8897.0
2017-08-11 16:50,8921.0
2017-08-11 16:55,9019.0
2017-08-11 17:00,8979.0
2017-08-11 17:05,9018.0
2017-08-11 17:10,9009.0
2017-08-11 17:15,9021.0
2017-08-11 17:20,8993.0
2017-08-11 17:25,9011.0
2017-08-11 17:30,9057.0
2017-08-11 17:35,8989.0
2017-08-11 17:40,9093.0
2017-08-11 17:45,9022.0
2017-08-11 17:50,9087.0
2017-08-11 17:55,9011.0
2017-08-11 18:00,9134.0
2017-08-11 18:05,9163.0
2017-08-11 18:10,9195.0
2017-08-11 18:15,9161.0
2017-08-11 18:20,9147.0
2017-08-11 18:25,9152.0
2017-08-11 18:30,9168.0
2017-08-11 18:35,9235.0
2017-08-11 18:40,9307.0
2017-08-11 18:45,9272.0
2017-08-11 18:50,9101.0
2017-08-11 18:55,9175.0
2017-08-11 19:00,9189.0
2017-08-11 19:05,9297.0
2017-08-11 19:10,9198.0
2017-08-11 19:15,9233.0
2017-08-11 19:20,9379.0
2017-08-11 19:25,9324.0
2017-08-11 19:30,9578.0
2017-08-11 19:35,9478.0
2017-08-11 19:40,9413.0
2017-08-11 19:45,9336.0
2017-08-11 19:50,9390.0
2017-08-11 19:55,9478.0
2017-08-11 20:00,9583.0
2017-08-11 20:05,9682.0
2017-08-11 20:10,9704.0
2017-08-11 20:15,9945.0
2017-08-11 20:20,9608.0
2017-08-11 20:25,9580.0
2017-08-11 20:30,9598.0
2017-08-11 20:35,9775.0
2017-08-11 20:40,9526.0
2017-08-11 20:45,9522.0
2017-08-11 20:50,9628.0
2017-08-11 20:55,9427.0
2017-08-11 21:00,9333.0
2017-08-11 21:05,9462.0
2017-08-11 21:10,9407.0
2017-08-11 21:15,9443.0
2017-08-11 21:20,9533.0
2017-08-11 21:25,9564.0
2017-08-11 21:30,9568.0
2017-08-11 21:35,9594.0
2017-08-11 21:40,9583.0
2017-08-11 21:45,9642.0
2017-08-11 21:50,9849.0
2017-08-11 21:55,9854.0
2017-08-11 22:00,10105.0
2017-08-11 22:05,9884.0
2017-08-11 22:10,9949.0
2017-08-11 22:15,10004.0
2017-08-11 22:20,10031.0
2017-08-11 22:25,9742.0
2017-08-11 22:30,9714.0
2017-08-11 22:35,9675.0
2017-08-11 22:40,9699.0
2017-08-11 22:45,9846.0
2017-08-11 22:50,9785.0
2017-08-11 22:55,9931.0
2017-08-11 23:00,9841.0
2017-08-11 23:05,9782.0
2017-08-11 23:10,9771.0
2017-08-11 23:15,9801.0
2017-08-11 23:20,9965.0
2017-08-11 23:25,9845.0
2017-08-11 23:30,9915.0
2017-08-11 23:35,9822.0
2017-08-11 23:40,9586.0
2017-08-11 23:45,9677.0
2017-08-11 23:50,9705.0
2017-08-11 23:55,9562.0
2017-08-12 00:00,9463.0
2017-08-12 00:05,9448.0
2017-08-12 00:10,9439.0
2017-08-12 00:15,9532.0
2017-08-12 00:20,9509.0
2017-08-12 00:25,9490.0
2017-08-12 00:30,9496.0
2017-08-12 00:35,9384.0
2017-08-12 00:40,9411.0
2017-08-12 00:45,9296.0
2017-08-12 00:50,9332.0
2017-08-12 00:55,9285.0
2017-08-12 01:00,9202.0
2017-08-12 01:05,9170.0
2017-08-12 01:10,9181.0
2017-08-12 01:15,8979.0
2017-08-12 01:20,8943.0
2017-08-12 01:25,8823.0
2017-08-12 01:30,8810.0
2017-08-12 01:35,8716.0
2017-08-12 01:40,8681.0
2017-08-12 01:45,8787.0
2017-08-12 01:50,8695.0
2017-08-12 01:55,8737.0
2017-08-12 02:00,8656.0
2017-08-12 02:05,8673.0
2017-08-12 02:10,8679.0
2017-08-12 02:15,8688.0
2017-08-12 02:20,8663.0
2017-08-12 02:25,8629.0
2017-08-12 02:30,8688.0
2017-08-12 02:35,8607.0
2017-08-12 02:40,8579.0
2017-08-12 02:45,8608.0
2017-08-12 02:50,8598.0
2017-08-12 02:55,8655.0
2017-08-12 03:00,8597.0
2017-08-12 03:05,8620.0
2017-08-12 03:10,8618.0
2017-08-12 03:15,8749.0
2017-08-12 03:20,8686.0
2017-08-12 03:25,8610.0
2017-08-12 03:30,8667.0
2017-08-12 03:35,8667.0
2017-08-12 03:40,8676.0
2017-08-12 03:45,8702.0
2017-08-12 03:50,8685.0
2017-08-12 03:55,8666.0
2017-08-12 04:00,8703.0
2017-08-12 04:05,8692.0
2017-08-12 04:10,8690.0
2017-08-12 04:15,8693.0
2017-08-12 04:20,8618.0
2017-08-12 04:25,8610.0
2017-08-12 04:30,8659.0
2017-08-12 04:35,8618.0
2017-08-12 04:40,8601.0
2017-08-12 04:45,8604.0
2017-08-12 04:50,8580.0
2017-08-12 04:55,8611.0
2017-08-12 05:00,8617.0
2017-08-12 05:05,8611.0
2017-08-12 05:10,8618.0
2017-08-12 05:15,8589.0
2017-08-12 05:20,8574.0
2017-08-12 05:25,8561.0
2017-08-12 05:30,8569.0
2017-08-12 05:35,8563.0
2017-08-12 05:40,8559.0
2017-08-12 05:45,8582.0
2017-08-12 05:50,8634.0
2017-08-12 05:55,8645.0
2017-08-12 06:00,8646.0
2017-08-12 06:05,8653.0
2017-08-12 06:10,8699.0
2017-08-12 06:15,8693.0
2017-08-12 06:20,8680.0
2017-08-12 06:25,8687.0
2017-08-12 06:30,8669.0
2017-08-12 06:35,8637.0
2017-08-12 06:40,8662.0
2017-08-12 06:45,8651.0
2017-08-12 06:50,8616.0
2017-08-12 06:55,8603.0
2017-08-12 07:00,8578.0
2017-08-12 07:05,8571.0
2017-08-12 07:10,8563.0
2017-08-12 07:15,8548.0
2017-08-12 07:20,8576.0
2017-08-12 07:25,8673.0
2017-08-12 07:30,8614.0
2017-08-12 07:35,8638.0
2017-08-12 07:40,8661.0
2017-08-12 07:45,8676.0
2017-08-12 07:50,8777.0
2017-08-12 07:55,8802.0
2017-08-12 08:00,8765.0
2017-08-12 08:05,8741.0
2017-08-12 08:10,8726.0
2017-08-12 08:15,8729.0
2017-08-12 08:20,8755.0
2017-08-12 08:25,8784.0
2017-08-12 08:30,8759.0
2017-08-12 08:35,8794.0
2017-08-12 08:40,8784.0
2017-08-12 08:45,8789.0
2017-08-12 08:50,8807.0
2017-08-12 08:55,8777.0
2017-08-12 09:00,8806.0
2017-08-12 09:05,8813.0
2017-08-12 09:10,8753.0
2017-08-12 09:15,8752.0
2017-08-12 09:20,8748.0
2017-08-12 09:25,8727.0
2017-08-12 09:30,8697.0
2017-08-12 09:35,8684.0
2017-08-12 09:40,8663.0
2017-08-12 09:45,8637.0
2017-08-12 09:50,8633.0
2017-08-12 09:55,8650.0
2017-08-12 10:00,8609.0
2017-08-12 10:05,8590.0
2017-08-12 10:10,8559.0
2017-08-12 10:15,8551.0
2017-08-12 10:20,8524.0
2017-08-12 10:25,8527.0
2017-08-12 10:30,8538.0
2017-08-12 10:35,8517.0
2017-08-12 10:40,8507.0
2017-08-12 10:45,8469.0
2017-08-12 10:50,8455.0
2017-08-12 10:55,8451.0
2017-08-12 11:00,8422.0
2017-08-12 11:05,8403.0
2017-08-12 11:10,8418.0
2017-08-12 11:15,8407.0
2017-08-12 11:20,8414.0
2017-08-12 11:25,8412.0
2017-08-12 11:30,8378.0
2017-08-12 11:35,8358.0
2017-08-12 11:40,8380.0
2017-08-12 11:45,8381.0
2017-08-12 11:50,8370.0
2017-08-12 11:55,8351.0
2017-08-12 12:00,8348.0
2017-08-12 12:05,8323.0
2017-08-12 12:10,8319.0
2017-08-12 12:15,8329.0
2017-08-12 12:20,8356.0
2017-08-12 12:25,8371.0
2017-08-12 12:30,8336.0
2017-08-12 12:35,8353.0
2017-08-12 12:40,8942.0
2017-08-12 12:45,8332.0
2017-08-12 12:50,8309.0
2017-08-12 12:55,8317.0
2017-08-12 13:00,8315.0
2017-08-12 13:05,8305.0
2017-08-12 13:10,8304.0
2017-08-12 13:15,8942.0
2017-08-12 13:20,8324.0
2017-08-12 13:25,8332.0
2017-08-12 13:30,8338.0
2017-08-12 13:35,8325.0
2017-08-12 13:40,8324.0
2017-08-12 13:45,8339.0
2017-08-12 13:50,8350.0
2017-08-12 13:55,8332.0
2017-08-12 14:00,8324.0
2017-08-12 14:05,8343.0
2017-08-12 14:10,8347.0
2017-08-12 14:15,8360.0
2017-08-12 14:20,8365.0
2017-08-12 14:25,8349.0
2017-08-12 14:30,8377.0
2017-08-12 14:35,8367.0
2017-08-12 14:40,8419.0
2017-08-12 14:45,8404.0
2017-08-12 14:50,8432.0
2017-08-12 14:55,8942.0
2017-08-12 15:00,8460.0
2017-08-12 15:05,8490.0
2017-08-12 15:10,8501.0
2017-08-12 15:15,8524.0
2017-08-12 15:20,8531.0
2017-08-12 15:25,8561.0
2017-08-12 15:30,8617.0
